month,island,accommodation_type,tier,origin_market,visitor_arrivals
2024-09-01,Hawaii,vacation_rental,mid_market,Europe,1566
2024-09-01,Hawaii,vacation_rental,mid_market,Other,741
2024-09-01,Hawaii,vacation_rental,budget,US_mainland,4570
2024-09-01,Hawaii,vacation_rental,budget,Japan,1210
2024-09-01,Hawaii,vacation_rental,budget,Canada,729
2024-09-01,Hawaii,vacation_rental,budget,Europe,589
2024-09-01,Hawaii,vacation_rental,budget,Other,289
2024-09-01,Hawaii,timeshare,luxury,US_mainland,2814
2024-09-01,Hawaii,timeshare,luxury,Japan,808
2024-09-01,Hawaii,timeshare,luxury,Canada,468
2024-09-01,Hawaii,timeshare,luxury,Europe,329
2024-09-01,Hawaii,timeshare,luxury,Other,165
2024-09-01,Hawaii,timeshare,mid_market,US_mainland,6002
2024-09-01,Hawaii,timeshare,mid_market,Japan,1782
2024-09-01,Hawaii,timeshare,mid_market,Canada,1002
2024-09-01,Hawaii,timeshare,mid_market,Europe,816
2024-09-01,Hawaii,timeshare,mid_market,Other,386
2024-09-01,Hawaii,timeshare,budget,US_mainland,2182
2024-09-01,Hawaii,timeshare,budget,Japan,640
2024-09-01,Hawaii,timeshare,budget,Canada,363
2024-09-01,Hawaii,timeshare,budget,Europe,275
2024-09-01,Hawaii,timeshare,budget,Other,153
2024-10-01,Maui,hotel,luxury,US_mainland,14632
2024-10-01,Maui,hotel,luxury,Japan,4616
2024-10-01,Maui,hotel,luxury,Canada,2518
2024-10-01,Maui,hotel,luxury,Europe,1893
2024-10-01,Maui,hotel,luxury,Other,911
2024-10-01,Maui,hotel,mid_market,US_mainland,30005
2024-10-01,Maui,hotel,mid_market,Japan,9590
2024-10-01,Maui,hotel,mid_market,Canada,5366
2024-10-01,Maui,hotel,mid_market,Europe,4100
2024-10-01,Maui,hotel,mid_market,Other,2189
2024-10-01,Maui,hotel,budget,US_mainland,11385
2024-10-01,Maui,hotel,budget,Japan,3644
2024-10-01,Maui,hotel,budget,Canada,2030
2024-10-01,Maui,hotel,budget,Europe,1655
2024-10-01,Maui,hotel,budget,Other,842
2024-10-01,Maui,vacation_rental,luxury,US_mainland,7530
2024-10-01,Maui,vacation_rental,luxury,Japan,2351
2024-10-01,Maui,vacation_rental,luxury,Canada,1347
2024-10-01,Maui,vacation_rental,luxury,Europe,1036
2024-10-01,Maui,vacation_rental,luxury,Other,531
2024-10-01,Maui,vacation_rental,mid_market,US_mainland,16951
2024-10-01,Maui,vacation_rental,mid_market,Japan,5069
2024-10-01,Maui,vacation_rental,mid_market,Canada,2745
2024-10-01,Maui,vacation_rental,mid_market,Europe,2269
2024-10-01,Maui,vacation_rental,mid_market,Other,1152
2024-10-01,Maui,vacation_rental,budget,US_mainland,6520
2024-10-01,Maui,vacation_rental,budget,Japan,1843
2024-10-01,Maui,vacation_rental,budget,Canada,1129
2024-10-01,Maui,vacation_rental,budget,Europe,807
2024-10-01,Maui,vacation_rental,budget,Other,415
2024-10-01,Maui,timeshare,luxury,US_mainland,4051
2024-10-01,Maui,timeshare,luxury,Japan,1164
2024-10-01,Maui,timeshare,luxury,Canada,695
2024-10-01,Maui,timeshare,luxury,Europe,533
2024-10-01,Maui,timeshare,luxury,Other,267
2024-10-01,Maui,timeshare,mid_market,US_mainland,8801
2024-10-01,Maui,timeshare,mid_market,Japan,2560
2024-10-01,Maui,timeshare,mid_market,Canada,1355
2024-10-01,Maui,timeshare,mid_market,Europe,1257
2024-10-01,Maui,timeshare,mid_market,Other,587
2024-10-01,Maui,timeshare,budget,US_mainland,3440
2024-10-01,Maui,timeshare,budget,Japan,917
2024-10-01,Maui,timeshare,budget,Canada,521
2024-10-01,Maui,timeshare,budget,Europe,396
2024-10-01,Maui,timeshare,budget,Other,213
2024-10-01,Oahu,hotel,luxury,US_mainland,36328
2024-10-01,Oahu,hotel,luxury,Japan,10524
2024-10-01,Oahu,hotel,luxury,Canada,5679
2024-10-01,Oahu,hotel,luxury,Europe,4591
2024-10-01,Oahu,hotel,luxury,Other,2409
2024-10-01,Oahu,hotel,mid_market,US_mainland,74483
2024-10-01,Oahu,hotel,mid_market,Japan,23977
2024-10-01,Oahu,hotel,mid_market,Canada,13009
2024-10-01,Oahu,hotel,mid_market,Europe,10466
2024-10-01,Oahu,hotel,mid_market,Other,4913
2024-10-01,Oahu,hotel,budget,US_mainland,26952
2024-10-01,Oahu,hotel,budget,Japan,8309
2024-10-01,Oahu,hotel,budget,Canada,4342
2024-10-01,Oahu,hotel,budget,Europe,3683
2024-10-01,Oahu,hotel,budget,Other,1701
2024-10-01,Oahu,vacation_rental,luxury,US_mainland,18686
2024-10-01,Oahu,vacation_rental,luxury,Japan,5839
2024-10-01,Oahu,vacation_rental,luxury,Canada,3003
2024-10-01,Oahu,vacation_rental,luxury,Europe,2685
2024-10-01,Oahu,vacation_rental,luxury,Other,1281
2024-10-01,Oahu,vacation_rental,mid_market,US_mainland,38575
2024-10-01,Oahu,vacation_rental,mid_market,Japan,13261
2024-10-01,Oahu,vacation_rental,mid_market,Canada,6731
2024-10-01,Oahu,vacation_rental,mid_market,Europe,5736
2024-10-01,Oahu,vacation_rental,mid_market,Other,2668
2024-10-01,Oahu,vacation_rental,budget,US_mainland,15988
2024-10-01,Oahu,vacation_rental,budget,Japan,4664
2024-10-01,Oahu,vacation_rental,budget,Canada,2370
2024-10-01,Oahu,vacation_rental,budget,Europe,1995
2024-10-01,Oahu,vacation_rental,budget,Other,996
2024-10-01,Oahu,timeshare,luxury,US_mainland,8657
2024-10-01,Oahu,timeshare,luxury,Japan,2638
2024-10-01,Oahu,timeshare,luxury,Canada,1515
2024-10-01,Oahu,timeshare,luxury,Europe,1240
2024-10-01,Oahu,timeshare,luxury,Other,618
2024-10-01,Oahu,timeshare,mid_market,US_mainland,20890
2024-10-01,Oahu,timeshare,mid_market,Japan,6177
2024-10-01,Oahu,timeshare,mid_market,Canada,3329
2024-10-01,Oahu,timeshare,mid_market,Europe,2788
2024-10-01,Oahu,timeshare,mid_market,Other,1295
2024-10-01,Oahu,timeshare,budget,US_mainland,8056
2024-10-01,Oahu,timeshare,budget,Japan,2327
2024-10-01,Oahu,timeshare,budget,Canada,1205
2024-10-01,Oahu,timeshare,budget,Europe,970
2024-10-01,Oahu,timeshare,budget,Other,524
2024-10-01,Kauai,hotel,luxury,US_mainland,7374
2024-10-01,Kauai,hotel,luxury,Japan,2274
2024-10-01,Kauai,hotel,luxury,Canada,1183
2024-10-01,Kauai,hotel,luxury,Europe,1028
2024-10-01,Kauai,hotel,luxury,Other,479
2024-10-01,Kauai,hotel,mid_market,US_mainland,16588
2024-10-01,Kauai,hotel,mid_market,Japan,5213
2024-10-01,Kauai,hotel,mid_market,Canada,2726
2024-10-01,Kauai,hotel,mid_market,Europe,2254
2024-10-01,Kauai,hotel,mid_market,Other,1115
2024-10-01,Kauai,hotel,budget,US_mainland,6045
2024-10-01,Kauai,hotel,budget,Japan,1627
2024-10-01,Kauai,hotel,budget,Canada,974
2024-10-01,Kauai,hotel,budget,Europe,841
2024-10-01,Kauai,hotel,budget,Other,409
2024-10-01,Kauai,vacation_rental,luxury,US_mainland,4178
2024-10-01,Kauai,vacation_rental,luxury,Japan,1215
2024-10-01,Kauai,vacation_rental,luxury,Canada,691
2024-10-01,Kauai,vacation_rental,luxury,Europe,541
2024-10-01,Kauai,vacation_rental,luxury,Other,253
2024-10-01,Kauai,vacation_rental,mid_market,US_mainland,8985
2024-10-01,Kauai,vacation_rental,mid_market,Japan,2692
2024-10-01,Kauai,vacation_rental,mid_market,Canada,1547
2024-10-01,Kauai,vacation_rental,mid_market,Europe,1108
2024-10-01,Kauai,vacation_rental,mid_market,Other,604
2024-10-01,Kauai,vacation_rental,budget,US_mainland,2961
2024-10-01,Kauai,vacation_rental,budget,Japan,1029
2024-10-01,Kauai,vacation_rental,budget,Canada,500
2024-10-01,Kauai,vacation_rental,budget,Europe,394
2024-10-01,Kauai,vacation_rental,budget,Other,207
2024-10-01,Kauai,timeshare,luxury,US_mainland,1889
2024-10-01,Kauai,timeshare,luxury,Japan,619
2024-10-01,Kauai,timeshare,luxury,Canada,329
2024-10-01,Kauai,timeshare,luxury,Europe,278
2024-10-01,Kauai,timeshare,luxury,Other,142
2024-10-01,Kauai,timeshare,mid_market,US_mainland,4664
2024-10-01,Kauai,timeshare,mid_market,Japan,1370
2024-10-01,Kauai,timeshare,mid_market,Canada,682
2024-10-01,Kauai,timeshare,mid_market,Europe,553
2024-10-01,Kauai,timeshare,mid_market,Other,280
2024-10-01,Kauai,timeshare,budget,US_mainland,1556
2024-10-01,Kauai,timeshare,budget,Japan,493
2024-10-01,Kauai,timeshare,budget,Canada,268
2024-10-01,Kauai,timeshare,budget,Europe,207
2024-10-01,Kauai,timeshare,budget,Other,101
2024-10-01,Hawaii,hotel,luxury,US_mainland,10426
2024-10-01,Hawaii,hotel,luxury,Japan,2860
2024-10-01,Hawaii,hotel,luxury,Canada,1592
2024-10-01,Hawaii,hotel,luxury,Europe,1361
2024-10-01,Hawaii,hotel,luxury,Other,675
2024-10-01,Hawaii,hotel,mid_market,US_mainland,22012
2024-10-01,Hawaii,hotel,mid_market,Japan,6655
2024-10-01,Hawaii,hotel,mid_market,Canada,3650
2024-10-01,Hawaii,hotel,mid_market,Europe,2728
2024-10-01,Hawaii,hotel,mid_market,Other,1376
2024-10-01,Hawaii,hotel,budget,US_mainland,7898
2024-10-01,Hawaii,hotel,budget,Japan,2244
2024-10-01,Hawaii,hotel,budget,Canada,1403
2024-10-01,Hawaii,hotel,budget,Europe,1010
2024-10-01,Hawaii,hotel,budget,Other,504
2024-10-01,Hawaii,vacation_rental,luxury,US_mainland,5085
2024-10-01,Hawaii,vacation_rental,luxury,Japan,1653
2024-10-01,Hawaii,vacation_rental,luxury,Canada,863
2024-10-01,Hawaii,vacation_rental,luxury,Europe,694
2024-10-01,Hawaii,vacation_rental,luxury,Other,380
2024-10-01,Hawaii,vacation_rental,mid_market,US_mainland,12292
2024-10-01,Hawaii,vacation_rental,mid_market,Japan,3394
2024-10-01,Hawaii,vacation_rental,mid_market,Canada,1838
2024-10-01,Hawaii,vacation_rental,mid_market,Europe,1609
2024-10-01,Hawaii,vacation_rental,mid_market,Other,767
2024-10-01,Hawaii,vacation_rental,budget,US_mainland,4596
2024-10-01,Hawaii,vacation_rental,budget,Japan,1346
2024-10-01,Hawaii,vacation_rental,budget,Canada,763
2024-10-01,Hawaii,vacation_rental,budget,Europe,597
2024-10-01,Hawaii,vacation_rental,budget,Other,275
2024-10-01,Hawaii,timeshare,luxury,US_mainland,2577
2024-10-01,Hawaii,timeshare,luxury,Japan,828
2024-10-01,Hawaii,timeshare,luxury,Canada,434
2024-10-01,Hawaii,timeshare,luxury,Europe,352
2024-10-01,Hawaii,timeshare,luxury,Other,171
2024-10-01,Hawaii,timeshare,mid_market,US_mainland,5849
2024-10-01,Hawaii,timeshare,mid_market,Japan,1677
2024-10-01,Hawaii,timeshare,mid_market,Canada,984
2024-10-01,Hawaii,timeshare,mid_market,Europe,837
2024-10-01,Hawaii,timeshare,mid_market,Other,404
2024-10-01,Hawaii,timeshare,budget,US_mainland,2010
2024-10-01,Hawaii,timeshare,budget,Japan,652
2024-10-01,Hawaii,timeshare,budget,Canada,361
2024-10-01,Hawaii,timeshare,budget,Europe,273
2024-10-01,Hawaii,timeshare,budget,Other,146
2024-11-01,Maui,hotel,luxury,US_mainland,14924
2024-11-01,Maui,hotel,luxury,Japan,4553
2024-11-01,Maui,hotel,luxury,Canada,2298
2024-11-01,Maui,hotel,luxury,Europe,1953
2024-11-01,Maui,hotel,luxury,Other,1024
2024-11-01,Maui,hotel,mid_market,US_mainland,30582
2024-11-01,Maui,hotel,mid_market,Japan,10226
2024-11-01,Maui,hotel,mid_market,Canada,5014
2024-11-01,Maui,hotel,mid_market,Europe,4391
2024-11-01,Maui,hotel,mid_market,Other,2328
2024-11-01,Maui,hotel,budget,US_mainland,11703
2024-11-01,Maui,hotel,budget,Japan,3812
2024-11-01,Maui,hotel,budget,Canada,2100
2024-11-01,Maui,hotel,budget,Europe,1578
2024-11-01,Maui,hotel,budget,Other,754
2024-11-01,Maui,vacation_rental,luxury,US_mainland,8701
2024-11-01,Maui,vacation_rental,luxury,Japan,2360
2024-11-01,Maui,vacation_rental,luxury,Canada,1382
2024-11-01,Maui,vacation_rental,luxury,Europe,1150
2024-11-01,Maui,vacation_rental,luxury,Other,505
2024-11-01,Maui,vacation_rental,mid_market,US_mainland,18031
2024-11-01,Maui,vacation_rental,mid_market,Japan,5376
2024-11-01,Maui,vacation_rental,mid_market,Canada,3076
2024-11-01,Maui,vacation_rental,mid_market,Europe,2542
2024-11-01,Maui,vacation_rental,mid_market,Other,1267
2024-11-01,Maui,vacation_rental,budget,US_mainland,6143
2024-11-01,Maui,vacation_rental,budget,Japan,2063
2024-11-01,Maui,vacation_rental,budget,Canada,1024
2024-11-01,Maui,vacation_rental,budget,Europe,922
2024-11-01,Maui,vacation_rental,budget,Other,466
2024-11-01,Maui,timeshare,luxury,US_mainland,3983
2024-11-01,Maui,timeshare,luxury,Japan,1214
2024-11-01,Maui,timeshare,luxury,Canada,722
2024-11-01,Maui,timeshare,luxury,Europe,580
2024-11-01,Maui,timeshare,luxury,Other,288
2024-11-01,Maui,timeshare,mid_market,US_mainland,9447
2024-11-01,Maui,timeshare,mid_market,Japan,2463
2024-11-01,Maui,timeshare,mid_market,Canada,1501
2024-11-01,Maui,timeshare,mid_market,Europe,1113
2024-11-01,Maui,timeshare,mid_market,Other,640
2024-11-01,Maui,timeshare,budget,US_mainland,3128
2024-11-01,Maui,timeshare,budget,Japan,1048
2024-11-01,Maui,timeshare,budget,Canada,544
2024-11-01,Maui,timeshare,budget,Europe,432
2024-11-01,Maui,timeshare,budget,Other,231
2024-11-01,Oahu,hotel,luxury,US_mainland,36596
2024-11-01,Oahu,hotel,luxury,Japan,10342
2024-11-01,Oahu,hotel,luxury,Canada,5491
2024-11-01,Oahu,hotel,luxury,Europe,4334
2024-11-01,Oahu,hotel,luxury,Other,2185
2024-11-01,Oahu,hotel,mid_market,US_mainland,75729
2024-11-01,Oahu,hotel,mid_market,Japan,21981
2024-11-01,Oahu,hotel,mid_market,Canada,12067
2024-11-01,Oahu,hotel,mid_market,Europe,10549
2024-11-01,Oahu,hotel,mid_market,Other,5318
2024-11-01,Oahu,hotel,budget,US_mainland,28021
2024-11-01,Oahu,hotel,budget,Japan,8658
2024-11-01,Oahu,hotel,budget,Canada,4380
2024-11-01,Oahu,hotel,budget,Europe,3907
2024-11-01,Oahu,hotel,budget,Other,1965
2024-11-01,Oahu,vacation_rental,luxury,US_mainland,19889
2024-11-01,Oahu,vacation_rental,luxury,Japan,5684
2024-11-01,Oahu,vacation_rental,luxury,Canada,2942
2024-11-01,Oahu,vacation_rental,luxury,Europe,2588
2024-11-01,Oahu,vacation_rental,luxury,Other,1196
2024-11-01,Oahu,vacation_rental,mid_market,US_mainland,39189
2024-11-01,Oahu,vacation_rental,mid_market,Japan,12122
2024-11-01,Oahu,vacation_rental,mid_market,Canada,6651
2024-11-01,Oahu,vacation_rental,mid_market,Europe,5332
2024-11-01,Oahu,vacation_rental,mid_market,Other,2655
2024-11-01,Oahu,vacation_rental,budget,US_mainland,15734
2024-11-01,Oahu,vacation_rental,budget,Japan,4866
2024-11-01,Oahu,vacation_rental,budget,Canada,2440
2024-11-01,Oahu,vacation_rental,budget,Europe,2088
2024-11-01,Oahu,vacation_rental,budget,Other,929
2024-11-01,Oahu,timeshare,luxury,US_mainland,9682
2024-11-01,Oahu,timeshare,luxury,Japan,2922
2024-11-01,Oahu,timeshare,luxury,Canada,1465
2024-11-01,Oahu,timeshare,luxury,Europe,1183
2024-11-01,Oahu,timeshare,luxury,Other,611
2024-11-01,Oahu,timeshare,mid_market,US_mainland,20475
2024-11-01,Oahu,timeshare,mid_market,Japan,6240
2024-11-01,Oahu,timeshare,mid_market,Canada,3684
2024-11-01,Oahu,timeshare,mid_market,Europe,2862
2024-11-01,Oahu,timeshare,mid_market,Other,1344
2024-11-01,Oahu,timeshare,budget,US_mainland,7097
2024-11-01,Oahu,timeshare,budget,Japan,2419
2024-11-01,Oahu,timeshare,budget,Canada,1219
2024-11-01,Oahu,timeshare,budget,Europe,1026
2024-11-01,Oahu,timeshare,budget,Other,481
2024-11-01,Kauai,hotel,luxury,US_mainland,6990
2024-11-01,Kauai,hotel,luxury,Japan,2104
2024-11-01,Kauai,hotel,luxury,Canada,1287
2024-11-01,Kauai,hotel,luxury,Europe,1007
2024-11-01,Kauai,hotel,luxury,Other,488
2024-11-01,Kauai,hotel,mid_market,US_mainland,16464
2024-11-01,Kauai,hotel,mid_market,Japan,4878
2024-11-01,Kauai,hotel,mid_market,Canada,2739
2024-11-01,Kauai,hotel,mid_market,Europe,2235
2024-11-01,Kauai,hotel,mid_market,Other,1040
2024-11-01,Kauai,hotel,budget,US_mainland,5700
2024-11-01,Kauai,hotel,budget,Japan,1855
2024-11-01,Kauai,hotel,budget,Canada,1049
2024-11-01,Kauai,hotel,budget,Europe,739
2024-11-01,Kauai,hotel,budget,Other,393
2024-11-01,Kauai,vacation_rental,luxury,US_mainland,4182
2024-11-01,Kauai,vacation_rental,luxury,Japan,1133
2024-11-01,Kauai,vacation_rental,luxury,Canada,682
2024-11-01,Kauai,vacation_rental,luxury,Europe,502
2024-11-01,Kauai,vacation_rental,luxury,Other,272
2024-11-01,Kauai,vacation_rental,mid_market,US_mainland,8918
2024-11-01,Kauai,vacation_rental,mid_market,Japan,2704
2024-11-01,Kauai,vacation_rental,mid_market,Canada,1402
2024-11-01,Kauai,vacation_rental,mid_market,Europe,1155
2024-11-01,Kauai,vacation_rental,mid_market,Other,596
2024-11-01,Kauai,vacation_rental,budget,US_mainland,3041
2024-11-01,Kauai,vacation_rental,budget,Japan,926
2024-11-01,Kauai,vacation_rental,budget,Canada,547
2024-11-01,Kauai,vacation_rental,budget,Europe,404
2024-11-01,Kauai,vacation_rental,budget,Other,216
2024-11-01,Kauai,timeshare,luxury,US_mainland,2125
2024-11-01,Kauai,timeshare,luxury,Japan,603
2024-11-01,Kauai,timeshare,luxury,Canada,338
2024-11-01,Kauai,timeshare,luxury,Europe,268
2024-11-01,Kauai,timeshare,luxury,Other,125
2024-11-01,Kauai,timeshare,mid_market,US_mainland,4428
2024-11-01,Kauai,timeshare,mid_market,Japan,1402
2024-11-01,Kauai,timeshare,mid_market,Canada,769
2024-11-01,Kauai,timeshare,mid_market,Europe,584
2024-11-01,Kauai,timeshare,mid_market,Other,312
2024-11-01,Kauai,timeshare,budget,US_mainland,1684
2024-11-01,Kauai,timeshare,budget,Japan,492
2024-11-01,Kauai,timeshare,budget,Canada,250
2024-11-01,Kauai,timeshare,budget,Europe,211
2024-11-01,Kauai,timeshare,budget,Other,100
2024-11-01,Hawaii,hotel,luxury,US_mainland,10683
2024-11-01,Hawaii,hotel,luxury,Japan,3177
2024-11-01,Hawaii,hotel,luxury,Canada,1536
2024-11-01,Hawaii,hotel,luxury,Europe,1412
2024-11-01,Hawaii,hotel,luxury,Other,611
2024-11-01,Hawaii,hotel,mid_market,US_mainland,21462
2024-11-01,Hawaii,hotel,mid_market,Japan,6815
2024-11-01,Hawaii,hotel,mid_market,Canada,3784
2024-11-01,Hawaii,hotel,mid_market,Europe,3126
2024-11-01,Hawaii,hotel,mid_market,Other,1486
2024-11-01,Hawaii,hotel,budget,US_mainland,7819
2024-11-01,Hawaii,hotel,budget,Japan,2563
2024-11-01,Hawaii,hotel,budget,Canada,1295
2024-11-01,Hawaii,hotel,budget,Europe,1118
2024-11-01,Hawaii,hotel,budget,Other,562
2024-11-01,Hawaii,vacation_rental,luxury,US_mainland,5293
2024-11-01,Hawaii,vacation_rental,luxury,Japan,1667
2024-11-01,Hawaii,vacation_rental,luxury,Canada,923
2024-11-01,Hawaii,vacation_rental,luxury,Europe,725
2024-11-01,Hawaii,vacation_rental,luxury,Other,369
2024-11-01,Hawaii,vacation_rental,mid_market,US_mainland,11591
2024-11-01,Hawaii,vacation_rental,mid_market,Japan,3381
2024-11-01,Hawaii,vacation_rental,mid_market,Canada,1992
2024-11-01,Hawaii,vacation_rental,mid_market,Europe,1591
2024-11-01,Hawaii,vacation_rental,mid_market,Other,821
2024-11-01,Hawaii,vacation_rental,budget,US_mainland,4128
2024-11-01,Hawaii,vacation_rental,budget,Japan,1193
2024-11-01,Hawaii,vacation_rental,budget,Canada,665
2024-11-01,Hawaii,vacation_rental,budget,Europe,557
2024-11-01,Hawaii,vacation_rental,budget,Other,296
2024-11-01,Hawaii,timeshare,luxury,US_mainland,2719
2024-11-01,Hawaii,timeshare,luxury,Japan,814
2024-11-01,Hawaii,timeshare,luxury,Canada,473
2024-11-01,Hawaii,timeshare,luxury,Europe,345
2024-11-01,Hawaii,timeshare,luxury,Other,176
2024-11-01,Hawaii,timeshare,mid_market,US_mainland,5727
2024-11-01,Hawaii,timeshare,mid_market,Japan,1907
2024-11-01,Hawaii,timeshare,mid_market,Canada,1026
2024-11-01,Hawaii,timeshare,mid_market,Europe,743
2024-11-01,Hawaii,timeshare,mid_market,Other,416
2024-11-01,Hawaii,timeshare,budget,US_mainland,2132
2024-11-01,Hawaii,timeshare,budget,Japan,676
2024-11-01,Hawaii,timeshare,budget,Canada,382
2024-11-01,Hawaii,timeshare,budget,Europe,266
2024-11-01,Hawaii,timeshare,budget,Other,137
2024-12-01,Maui,hotel,luxury,US_mainland,15987
2024-12-01,Maui,hotel,luxury,Japan,4741
2024-12-01,Maui,hotel,luxury,Canada,2891
2024-12-01,Maui,hotel,luxury,Europe,2351
2024-12-01,Maui,hotel,luxury,Other,1056
2024-12-01,Maui,hotel,mid_market,US_mainland,39016
2024-12-01,Maui,hotel,mid_market,Japan,11095
2024-12-01,Maui,hotel,mid_market,Canada,5996
2024-12-01,Maui,hotel,mid_market,Europe,4783
2024-12-01,Maui,hotel,mid_market,Other,2650
2024-12-01,Maui,hotel,budget,US_mainland,12692
2024-12-01,Maui,hotel,budget,Japan,4101
2024-12-01,Maui,hotel,budget,Canada,2200
2024-12-01,Maui,hotel,budget,Europe,1914
2024-12-01,Maui,hotel,budget,Other,945
2024-12-01,Maui,vacation_rental,luxury,US_mainland,9045
2024-12-01,Maui,vacation_rental,luxury,Japan,2838
2024-12-01,Maui,vacation_rental,luxury,Canada,1595
2024-12-01,Maui,vacation_rental,luxury,Europe,1206
2024-12-01,Maui,vacation_rental,luxury,Other,601
2024-12-01,Maui,vacation_rental,mid_market,US_mainland,19323
2024-12-01,Maui,vacation_rental,mid_market,Japan,6305
2024-12-01,Maui,vacation_rental,mid_market,Canada,3263
2024-12-01,Maui,vacation_rental,mid_market,Europe,2645
2024-12-01,Maui,vacation_rental,mid_market,Other,1270
2024-12-01,Maui,vacation_rental,budget,US_mainland,7987
2024-12-01,Maui,vacation_rental,budget,Japan,2371
2024-12-01,Maui,vacation_rental,budget,Canada,1324
2024-12-01,Maui,vacation_rental,budget,Europe,1014
2024-12-01,Maui,vacation_rental,budget,Other,491
2024-12-01,Maui,timeshare,luxury,US_mainland,4654
2024-12-01,Maui,timeshare,luxury,Japan,1503
2024-12-01,Maui,timeshare,luxury,Canada,831
2024-12-01,Maui,timeshare,luxury,Europe,638
2024-12-01,Maui,timeshare,luxury,Other,325
2024-12-01,Maui,timeshare,mid_market,US_mainland,9949
2024-12-01,Maui,timeshare,mid_market,Japan,3033
2024-12-01,Maui,timeshare,mid_market,Canada,1612
2024-12-01,Maui,timeshare,mid_market,Europe,1339
2024-12-01,Maui,timeshare,mid_market,Other,711
